'id_car_equipment','id_car_trim','name','year','date_create','date_update','id_car_type'
'7911','43444','Classic',NULL,'1464031865','1534999675','1'
'7912','43444','Classic','2013','1464031866','1534999674','1'
'7913','43444','Comfort','2013','1464031867','1534999672','1'
'7914','43444','Classic','2014','1464031868','1534999665','1'
'7915','43444','Optima','2013','1464031869','1534999673','1'
'7916','43444','Optima','2014','1464031870','1534999670','1'
'7917','43444','Optima','2012','1464031871','1534999666','1'
'7918','43444','Comfort','2012','1464031872','1534999664','1'
'7919','43444','Classic','2012','1464031873','1534999662','1'
'7922','43444','Comfort',NULL,'1464031876','1534999671','1'
'7923','43444','Optima',NULL,'1464031877','1534999663','1'
'7925','43445','Optima',NULL,'1464031879','1534999678','1'
'7926','43445','Classic','2013','1464031880','1534999685','1'
'7928','43445','Comfort','2013','1464031882','1534999689','1'
'7929','43445','Optima','2013','1464031882','1534999689','1'
'7930','43445','Comfort',NULL,'1464031883','1534999688','1'
'7931','43445','Base',NULL,'1464031884','1534999682','1'
'7932','43445','Comfort','2012','1464031885','1534999677','1'
'7933','43445','Optima','2012','1464031886','1534999686','1'
'7935','43445','Classic','2012','1464031888','1534999681','1'
'7937','43445','Classic',NULL,'1464031890','1534999687','1'
'7938','43445','Classic','2014','1464031891','1534999684','1'
'7939','43445','Comfort','2014','1464031892','1534999690','1'
'7940','43445','Optima','2014','1464031893','1534999680','1'
'7941','43446','Family','2014','1464031894','1534999713','1'
'7942','43446','Comfort','2014','1464031895','1534999694','1'
'7943','43446','Optima','2014','1464031896','1534999695','1'
'7944','43446','Classic','2014','1464031898','1534999696','1'
'7945','43446','Family','2013','1464031899','1534999697','1'
'7946','43446','Comfort','2013','1464031900','1534999698','1'
'7947','43446','Family',NULL,'1464031901','1534999710','1'
'7948','43446','Comfort',NULL,'1464031902','1534999711','1'
'7949','43446','Optima',NULL,'1464031903','1534999712','1'
'7950','43446','Comfort Euro 2012',NULL,'1464031903','1534999693','1'
'7951','43446','Classic',NULL,'1464031904','1534999701','1'
'7952','43446','Optima','2013','1464031905','1534999699','1'
'7953','43446','Classic','2013','1464031906','1534999700','1'
'7958','43446','Family','2012','1464031911','1534999706','1'
'7959','43446','Comfort','2012','1464031912','1534999707','1'
'7960','43446','Optima','2012','1464031913','1534999708','1'
'7961','43446','Classic','2012','1464031914','1534999709','1'
'7962','43447','Optima','2012','1464031916','1534999730','1'
'7963','43447','Optima','2013','1464031916','1534999715','1'
'7964','43447','Classic','2012','1464031917','1534999714','1'
'7965','43447','Classic','2013','1464031918','1534999723','1'
'7966','43447','Classic',NULL,'1464031919','1534999724','1'
'7967','43447','Comfort',NULL,'1464031920','1534999722','1'
'7968','43447','Family',NULL,'1464031921','1534999720','1'
'7969','43447','Classic','2014','1464031923','1534999726','1'
'7970','43447','Optima','2014','1464031924','1534999727','1'
'7973','43447','Comfort','2014','1464031926','1534999721','1'
'7974','43447','Comfort','2013','1464031927','1534999725','1'
'7975','43447','Optima',NULL,'1464031928','1534999717','1'
'7976','43447','Family','2012','1464031929','1534999728','1'
'7977','43447','Family','2013','1464031930','1534999716','1'
'7978','43447','Comfort','2012','1464031931','1534999729','1'
'7980','43440','Active','2016','1464031935','1534999732','1'
'7981','43440','Comfort','2016','1464031936','1534999733','1'
'7991','43441','Elegance','2016','1464031946','1534999736','1'
'7999','43442','Comfort','2016','1464031954','1534999743','1'
'8000','43442','Elegance','2016','1464031955','1534999743','1'
'8016','43436','Active',NULL,'1464031972','1534999748','1'
'8038','43438','Special Edition 500000th',NULL,'1464031996','1534999761','1'
'8047','43439','Special Edition 500000th',NULL,'1464032005','1534999763','1'
'8054','42480','LT(1CF26R1C3)',NULL,'1464032635','1534999992','1'
'8055','42480','LT(1CF26R1C2)',NULL,'1464032637','1534999993','1'
'8056','42480','LT(1CF26R1C4)',NULL,'1464032638','1534999994','1'
'8057','42484','LS(1CE26R158)',NULL,'1464032638','1534999995','1'
'8058','42484','LT(1CF26R152)',NULL,'1464032639','1534999996','1'
'8059','42484','LS(1CE26R159)',NULL,'1464032640','1534999997','1'
'8060','42487','LT(1CF26ZBC5)',NULL,'1464032640','1535000000','1'
'8061','42487','LT(1CF26ZBC1)',NULL,'1464032641','1535000001','1'
'8062','42487','LT(1CF26ZBC3)',NULL,'1464032642','1535000002','1'
'8063','181531','Podstawowa',NULL,'1464032835','1535000074','1'
'8064','181530','Podstawowa',NULL,'1464032835','1535000075','1'
'8065','181532','Podstawowa',NULL,'1464032835','1535000076','1'
'8066','42186','Podstawowa',NULL,'1464032835','1535000077','1'
'8067','61998','GL-I',NULL,'1464032870','1634878524','1'
'8068','61998','GLX-I',NULL,'1464032871','1634878524','1'
'8069','61999','GL-I',NULL,'1464032871','1634878524','1'
'8070','61999','GLX-I',NULL,'1464032872','1634878524','1'
'8071','172769','GLX-I',NULL,'1464032872','1634878524','1'
'8072','172769','GS-I NAVI',NULL,'1464032873','1634878524','1'
'8073','172769','GL-I',NULL,'1464032874','1634878524','1'
'8074','62640','Stepway',NULL,'1464032876','1535000099','1'
'8075','62642','Stepway',NULL,'1464032877','1535000099','1'
'8076','63223','Standardowa',NULL,'1464033005','1535000171','1'
'8077','62243','Sport','2014','1464033019','1535000181','1'
'8078','62243','Hi-tech','2014','1464033020','1535000181','1'
'8079','62246','Hi-tech','2014','1464033023','1535000182','1'
'8080','62246','Hi-tech + wood','2014','1464033023','1535000183','1'
'8081','62246','Hi-tech + allum','2014','1464033024','1535000184','1'
'8082','64076','Luxe','2013','1464033028','1535000190','1'
'8083','64076','Comfort','2013','1464033029','1535000191','1'
'8084','64076','Comfort','2012','1464033031','1535000192','1'
'8085','64076','Diva (DZK2)','2012','1464033032','1535000193','1'
'8086','64076','Luxe','2012','1464033033','1535000194','1'
'8087','64076','Diva (DZK2)','2013','1464033033','1535000195','1'
'8088','64076','Diva (DAQ6)','2012','1464033034','1535000196','1'
'8089','64076','Diva (DAQ6)','2013','1464033035','1535000197','1'
'8090','64077','Classic','2013','1464033037','1535000198','1'
'8091','64077','Luxe','2013','1464033038','1535000198','1'
'8092','64077','Comfort','2013','1464033039','1535000199','1'
'8093','64077','Classic (7DCG7)','2013','1464033040','1535000200','1'
'8094','64077','Classic','2012','1464033040','1535000201','1'
'8095','64077','Luxe','2012','1464033041','1535000202','1'
'8096','64077','Comfort','2012','1464033042','1535000203','1'
'8097','64078','Luxe','2012','1464033042','1535000186','1'
'8098','64078','Burner','2012','1464033043','1535000187','1'
'8099','64078','Burner','2013','1464033044','1535000188','1'
'8100','64078','Luxe','2013','1464033045','1535000189','1'
'8101','62338','ZI','2016','1464033139','1535000235','1'
'8102','62338','ZR','2016','1464033140','1535000237','1'
'8103','62338','ZI','2015','1464033140','1535000232','1'
'8104','62338','ZP','2015','1464033141','1535000237','1'
'8105','62338','4A','2015','1464033142','1535000236','1'
'8106','62338','ZR','2015','1464033144','1535000239','1'
'8107','62339','ZO','2016','1464033144','1535000240','1'
'8108','62339','ZP','2015','1464033145','1535000242','1'
'8109','62957','Podstawowa','2015','1464033157','1629736896','1'
'8110','62957','Podstawowa','2016','1464033158','1629736894','1'
'8112','192731','Podstawowa',NULL,'1464033158','1629736898','1'
'8113','181568','Podstawowa','2016','1464033158','1629736900','1'
'8114','181568','Podstawowa','2015','1464033159','1629736900','1'
'8115','62961','Podstawowa','2015','1464033159','1629736903','1'
'8116','62961','Podstawowa','2016','1464033160','1629736903','1'
'8117','192732','Podstawowa',NULL,'1464033160','1629736903','1'
'8118','62963','Podstawowa',NULL,'1464033160','1629736903','1'
'8119','62361','21702-40-050 Standard',NULL,'1464033242','1542951274','1'
'8120','62361','21702-30-040 Standard',NULL,'1464033243','1535000287','1'
'8121','62360','21705-41-055 Norma',NULL,'1464033245','1542951272','1'
'8122','62360','21705-41-057 Norma Climate',NULL,'1464033246','1535000298','1'
'8123','62360','21705-33-043 Luxe',NULL,'1464033247','1535000294','1'
'8124','62360','21705-34-051 Luxe',NULL,'1464033248','1535000296','1'
'8125','62360','21705-31-075 Norma',NULL,'1464033249','1535000296','1'
'8126','62360','21705-33-051 Luxe',NULL,'1464033250','1535000291','1'
'8127','62360','21705-31-057 Norma',NULL,'1464033251','1535000292','1'
'8128','62360','21705-31-055 Norma',NULL,'1464033252','1535000293','1'
'8129','62362','21703-31-047 Norma',NULL,'1464033254','1535000302','1'
'8130','62362','21703-31-045 Norma',NULL,'1464033255','1535000303','1'
'8131','62362','21703-33-046 Luxe',NULL,'1464033255','1535000303','1'
'8132','62362','21703-31-057 Norma',NULL,'1464033256','1535000304','1'
'8133','62362','21703-31-054 Norma',NULL,'1464033257','1535000305','1'
'8134','62362','21703-31-044 Norma',NULL,'1464033258','1535000299','1'
'8135','62362','21703-31-049 Norma',NULL,'1464033260','1535000300','1'
'8136','62362','21703-31-043 Norma',NULL,'1464033261','1535000301','1'
'8137','62359','21705-31-059 Norma',NULL,'1464033263','1535000308','1'
'8138','62359','21705-33-053 Luxe',NULL,'1464033264','1535000307','1'
'8139','62359','21705-33-056 Luxe',NULL,'1464033265','1535000306','1'
'8140','62364','21725-31-075 Norma',NULL,'1464033268','1535000309','1'
'8141','62364','21725-33-051 Luxe',NULL,'1464033268','1535000310','1'
'8142','62364','21725-31-057 Norma',NULL,'1464033269','1535000311','1'
'8143','62364','21725-31-055 Norma',NULL,'1464033270','1535000312','1'
'8144','62364','21725-33-043 Luxe',NULL,'1464033271','1535000312','1'
'8145','62366','21723-31-045 Norma',NULL,'1464033273','1535000313','1'
'8146','62366','21723-31-047 Norma',NULL,'1464033274','1535000314','1'
'8147','62366','21723-31-043 Norma',NULL,'1464033275','1535000315','1'
'8148','62366','21723-32-054 Norma',NULL,'1464033276','1535000316','1'
'8149','62366','21723-31-057 Norma',NULL,'1464033277','1535000317','1'
'8150','62366','21723-31-054 Norma',NULL,'1464033278','1535000318','1'
'8151','62366','21723-31-044 Norma',NULL,'1464033279','1535000319','1'
'8152','62366','21723-31-049 Norma',NULL,'1464033279','1535000320','1'
'8153','62366','21723-33-046 Luxe',NULL,'1464033280','1535000321','1'
'8154','62363','21725-33-056 Luxe',NULL,'1464033282','1535000322','1'
'8155','62363','21725-33-053 Luxe',NULL,'1464033283','1535000323','1'
'8156','62363','21725-31-059 Norma',NULL,'1464033284','1535000323','1'
'8157','62371','21713-31-047 Norma',NULL,'1464033286','1535000333','1'
'8158','62371','21713-31-045 Norma',NULL,'1464033287','1535000333','1'
'8159','62371','21713-33-046 Luxe',NULL,'1464033288','1535000334','1'
'8160','62371','21713-31-057 Norma',NULL,'1464033289','1535000335','1'
'8161','62371','21713-32-054 Norma',NULL,'1464033290','1535000336','1'
'8162','62371','21713-31-044 Norma',NULL,'1464033291','1535000337','1'
'8163','63231','21715-31-075 Norma',NULL,'1464033292','1535000338','1'
'8164','63231','21715-33-043 Luxe',NULL,'1464033293','1535000339','1'
'8165','63231','21715-33-051 Luxe',NULL,'1464033294','1535000339','1'
'8166','63231','21715-31-057 Norma',NULL,'1464033295','1535000340','1'
'8167','63231','21715-31-055 Norma',NULL,'1464033296','1535000341','1'
'8168','62369','21715-33-056 Luxe',NULL,'1464033298','1535000342','1'
'8169','62369','21715-33-053 Luxe',NULL,'1464033299','1535000343','1'
'8170','62369','21715-31-059 Norma',NULL,'1464033300','1535000344','1'
'8171','62372','21702-00-010 Standard',NULL,'1464033307','1535000345','1'
'8172','192738','21703-71-039 Norma',NULL,'1464033307','1535000346','1'
'8173','192738','21703-03-020 Luxe',NULL,'1464033309','1535000362','1'
'8174','192738','21703-01-011 Norma',NULL,'1464033309','1535000363','1'
'8175','192738','21703-01-012 Norma',NULL,'1464033310','1535000364','1'
'8176','192738','21703-01-021 Norma',NULL,'1464033312','1535000365','1'
'8177','192738','21703-01-030 Norma',NULL,'1464033313','1535000367','1'
'8178','192738','21703-01-039 Norma',NULL,'1464033314','1535000368','1'
'8179','192738','21703-03-049 Luxe',NULL,'1464033315','1535000347','1'
'8180','192738','21703-03-043 Luxe',NULL,'1464033316','1535000348','1'
'8181','192738','21703-03-041 Luxe',NULL,'1464033317','1535000349','1'
'8182','192738','21703-01-049 Norma',NULL,'1464033318','1535000350','1'
'8183','192738','21703-03-031 Luxe',NULL,'1464033319','1535000351','1'
'8184','192738','21703-03-033 Luxe',NULL,'1464033320','1535000352','1'
'8185','192738','21703-01-045 Norma',NULL,'1464033321','1535000353','1'
'8186','192738','21703-01-033 Norma',NULL,'1464033322','1535000354','1'
'8187','192738','21703-83-039 Luxe',NULL,'1464033323','1535000355','1'
'8188','192738','21703-83-032 Luxe',NULL,'1464033324','1535000357','1'
'8189','192738','21703-73-039 Luxe',NULL,'1464033325','1535000358','1'
'8190','192738','21703-81-035 Norma',NULL,'1464033326','1535000359','1'
'8191','192738','21703-01-035 Norma',NULL,'1464033327','1535000360','1'
'8192','192738','21703-01-032 Norma',NULL,'1464033328','1535000361','1'
'8193','192739','21703-21-042 Norma',NULL,'1464033328','1535000369','1'
'8194','192739','21703-24-046 Luxe',NULL,'1464033329','1535000370','1'
'8195','192739','21703-23-046 Luxe',NULL,'1464033330','1535000371','1'
'8203','192739','21703-21-041 Norma',NULL,'1464033339','1535000372','1'
'8205','192739','21703-03-049 Luxe',NULL,'1464033341','1535000373','1'
'8206','192739','21703-71-049 Norma',NULL,'1464033342','1535000373','1'
'8207','192739','21703-24-041 Luxe',NULL,'1464033343','1535000374','1'
'8208','192739','21703-23-049 Luxe',NULL,'1464033344','1535000375','1'
'8209','192739','21703-23-043 Luxe',NULL,'1464033345','1535000376','1'
'8210','192739','21703-23-041 Luxe',NULL,'1464033346','1535000378','1'
'8211','192739','21703-21-047 Norma',NULL,'1464033347','1535000378','1'
'8212','192739','21703-21-045 Norma',NULL,'1464033348','1535000379','1'
'8213','192739','21703-21-043 Norma',NULL,'1464033349','1535000380','1'
'8215','192739','21703-01-047 Norma',NULL,'1464033351','1535000381','1'
'8216','192739','21703-13-041 Luxe',NULL,'1464033352','1535000382','1'
'8217','192739','21703-01-041 Norma',NULL,'1464033353','1535000383','1'
'8218','192739','21703-01-045 Norma',NULL,'1464033354','1535000384','1'
'8219','192739','21703-03-041 Luxe',NULL,'1464033355','1535000385','1'
'8220','192739','21703-03-043 Luxe',NULL,'1464033356','1535000386','1'
'8221','192739','21703-01-049 Norma',NULL,'1464033357','1535000387','1'
'8223','192740','21702-00-040 Standard',NULL,'1464033358','1535000388','1'
'8224','192740','21702-20-040 Standard',NULL,'1464033359','1535000389','1'
'8225','62373','21728-02-041 Norma',NULL,'1464033365','1535000394','1'
'8226','62373','21728-01-041 Norma',NULL,'1464033366','1535000395','1'
'8227','62373','21728-00-040 Standard',NULL,'1464033367','1535000396','1'
'8229','62373','21728-12-043 Sport',NULL,'1464033369','1535000397','1'
'8231','62373','21728-12-045 Sport',NULL,'1464033371','1535000398','1'
'8232','62373','21728-12-048 Sport',NULL,'1464033372','1535000399','1'
'8233','192741','21728-12-048 Sport',NULL,'1464033372','1535000391','1'
'8234','192741','21728-12-038 Sport',NULL,'1464033373','1535000393','1'
'8235','192742','21728-12-047 Sport',NULL,'1464033373','1535000390','1'
'8236','62376','21728-03-018 Luxe',NULL,'1464033375','1535000400','1'
'8237','62377','21722-00-010 Standard',NULL,'1464033382','1535000401','1'
'8238','62379','21723-03-043 Luxe',NULL,'1464033383','1535000402','1'
'8239','62379','21723-03-041 Luxe',NULL,'1464033384','1535000403','1'
'8240','62379','21723-03-031 Luxe',NULL,'1464033385','1535000405','1'
'8241','62379','21723-81-045 Norma',NULL,'1464033386','1535000406','1'
'8242','62379','21723-01-049 Norma',NULL,'1464033387','1535000407','1'
'8243','62379','21723-03-033 Luxe',NULL,'1464033388','1535000408','1'
'8244','62379','21723-03-039 Luxe',NULL,'1464033389','1535000409','1'
'8245','62379','21723-01-033 Norma',NULL,'1464033390','1535000409','1'
'8246','62379','21723-83-039 Luxe',NULL,'1464033391','1535000410','1'
'8247','62379','21723-73-039 Luxe',NULL,'1464033392','1535000411','1'
'8248','62379','21723-81-035 Norma',NULL,'1464033392','1535000412','1'
